"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj.BH"
"C1H21orf91",6223.14874527136,1.4119268714662,0.0597733727714575,23.621335153107,2.32682175607802e-123,5.66986938608965e-121,5.66986938608965e-121
"IER2",1754.37291794096,1.78699952840884,0.0757801660780965,23.5813619960561,5.98712512130513e-123,1.44214016140311e-120,1.44214016140311e-120
"TGFA",4295.88401136136,1.30459370671898,0.0553325966878538,23.5773085813874,6.58872244192917e-123,1.56901440333032e-120,1.56901440333032e-120
"ABTB2",1201.68739844184,2.68885230846153,0.114827146189013,23.4165212469489,2.90087950605902e-121,6.83043044145763e-119,6.83043044145763e-119
"AMOT",4351.68348678878,-1.30741617853963,0.0562024304686188,-23.2626270365593,1.05996814177314e-119,2.46807693099977e-117,2.46807693099977e-117
"ABCA1",6241.44011599673,-1.60014929829551,0.0693739881803584,-23.0655515167363,1.02697751398273e-117,2.36498250362881e-115,2.36498250362881e-115
"LOC105610690",860.716159223787,2.96899862336172,0.129260228994604,22.9691580036244,9.48314421895835e-117,2.16009532883143e-114,2.16009532883143e-114
"DACT1",4023.96209680025,-1.53224667644394,0.0668014568658074,-22.9373242491097,1.9719055524999e-116,4.4433605116331e-114,4.4433605116331e-114
"MAT2B",9645.16044037281,1.29160998039051,0.0563307496306331,22.929039447544,2.38537684706204e-116,5.31786778798214e-114,5.31786778798214e-114
"DAXX",1762.41494423679,1.81150698506891,0.07916659806447,22.8822133242822,6.98646978887588e-116,1.54114169363877e-113,1.54114169363877e-113
"NRIP1",14036.9061535752,1.02664022598905,0.0448673939738887,22.8816549181911,7.07648357524709e-116,1.54473739377998e-113,1.54473739377998e-113
"RICTOR",14036.5347838526,1.32212962565969,0.0577958451536376,22.8758593657571,8.08187991245934e-116,1.74601933448967e-113,1.74601933448967e-113
"UHRF2",6696.34507539292,1.2057581602879,0.0528263680481499,22.8249301407373,2.59351128743683e-115,5.54587985097206e-113,5.54587985097206e-113
"LOC101114987",17896.5847659781,1.05544344891113,0.0465267319869358,22.684667584379,6.34847327504636e-114,1.34382430254416e-111,1.34382430254416e-111
"FBXO33",7213.31382252552,1.70906764406158,0.0753631844659363,22.6777524884723,7.42877375757294e-114,1.55677382863699e-111,1.55677382863699e-111
"AMIGO2",4482.7240034807,-1.47359361752534,0.0651370143129322,-22.6229837684281,2.5746563140352e-113,5.34202947692294e-111,5.34202947692294e-111
"FZD1",2501.99274272911,-1.63905295063615,0.0728563989159278,-22.4970349210853,4.4375359659016e-112,9.1169611471994e-110,9.1169611471994e-110
"LOC101114226",352.847473197779,5.48299843664831,0.244265164482856,22.4469111191381,1.37179026286516e-111,2.7909938590876e-109,2.7909938590876e-109
"ETS1",11992.8223632862,1.19757935023911,0.0534479847983616,22.4064453460147,3.40561920844392e-111,6.8623227050145e-109,6.8623227050145e-109
"NMI",2341.10322556074,1.48691904259231,0.0664048741839024,22.3917153803262,4.73991631290514e-111,9.45997011935621e-109,9.45997011935621e-109
"HPCAL1",6947.92567678578,1.15903241116505,0.0518350695041681,22.3600049590336,9.65020345755085e-111,1.90782701562675e-108,1.90782701562675e-108
"LIPM",961.51615450254,2.68461063140104,0.12069525010756,22.2428855237351,1.32177065198456e-109,2.58869399841014e-107,2.58869399841014e-107
"NEB",3377.41220288951,1.47473941471229,0.0668516427526075,22.0598829585944,7.67812553597465e-108,1.48984072899893e-105,1.48984072899893e-105
"LOC101121244",1444.70160094327,2.00853108456126,0.091209927694406,22.0209700339939,1.81340471861144e-107,3.48639534708453e-105,3.48639534708453e-105
"HERC5",13688.8739383108,2.82225845663434,0.12851446063373,21.9606295098406,6.85429313506146e-107,1.30580515398498e-104,1.30580515398498e-104
"UBA7",1102.87884894352,2.2740080978381,0.103850421676679,21.8969558440296,2.77726996823791e-106,5.24328553643186e-104,5.24328553643186e-104
"CEMIP",77058.6613138935,-1.06487321009907,0.0486738961299817,-21.8777064251312,4.23618317271175e-106,7.92620130065601e-104,7.92620130065601e-104
"IL18RAP",2080.7549364897,1.62265762529982,0.0743021858297675,21.8386257036564,9.97095219153011e-106,1.8491263196965e-103,1.8491263196965e-103
"RCAN1",2097.17486692489,1.47544331126255,0.0675924760132247,21.8285140342229,1.24399258674199e-105,2.28676391647062e-103,2.28676391647062e-103
"EFCAB8",12301.2387495673,1.10902316843041,0.0509358583100132,21.772935712215,4.18921139931522e-105,7.63383600730868e-103,7.63383600730868e-103
"JAK2",7962.64114393321,1.27055583485771,0.0586039932977445,21.6803627766883,3.14391882807743e-104,5.67965197941298e-102,5.67965197941298e-102
"IRF8",387.085073550385,6.32827665387728,0.292175342621794,21.659174237947,4.98081960834618e-104,8.92120134294893e-102,8.92120134294893e-102
"WARS",14419.3716091694,1.03559333634393,0.0479878683558654,21.5803154385655,2.74985609834175e-103,4.88355799973303e-101,4.88355799973303e-101
"LOC105610091",720.435696522184,2.80094027977752,0.129827662371405,21.5742949431279,3.13219013585805e-103,5.51581315017154e-101,5.51581315017154e-101
"ITGA6",15196.9258348914,1.02993520576882,0.0480618264205439,21.4293813297237,7.11188424522278e-102,1.24197205202407e-99,1.24197205202407e-99
"CFLAR",2119.37369073343,1.52197994128073,0.0710699061157917,21.4152518901744,9.63217707472468e-102,1.66819754361926e-99,1.66819754361926e-99
"SLFN11",349.500762487957,6.01954467484729,0.281680571081804,21.3701095951667,2.53537089836773e-101,4.35501906116346e-99,4.35501906116346e-99
"LOC101117272",2144.77613897321,2.02860600289857,0.0953925366016812,21.265877553599,2.35053028132179e-100,4.00469207929913e-98,4.00469207929913e-98
"MSANTD3",2334.3470845727,1.78915714413873,0.0841705127207235,21.2563412804093,2.88014105522603e-100,4.86743838333199e-98,4.86743838333199e-98
"PARP8",13527.8166841417,1.19835864810201,0.0563957151023789,21.2491081268595,3.35987019592915e-100,5.6327551860713e-98,5.6327551860713e-98
"LOC101116085",2572.49197853319,2.01513872878618,0.0950208821053287,21.2073250020184,8.17305858606141e-100,1.35932234705955e-97,1.35932234705955e-97
"TDRD7",3298.67331770371,1.71987140548993,0.0812379442610209,21.1707893538506,1.77558638327112e-99,2.92985734234879e-97,2.92985734234879e-97
"PTGS2",1722.22144423254,1.74037249741682,0.0824172238359787,21.1166115092689,5.59683840988906e-99,9.16307388419025e-97,9.16307388419025e-97
"MTMR4",5286.16019985032,-1.10269284724779,0.052503247408906,-21.0023741704926,6.23886029987694e-98,1.0135004375521e-95,1.0135004375521e-95
"LOC105609844",513.376374299792,2.81714528406185,0.134192436290408,20.9933239304578,7.5478455902482e-98,1.21671270914801e-95,1.21671270914801e-95
"HOMER1",1792.59551460378,1.49390637188709,0.0713830924204781,20.9280142010004,2.97639996074468e-97,4.761331112776e-95,4.761331112776e-95
"CD68",1084.44410451304,1.97149788576796,0.0950595755493161,20.7396032895725,1.5217539594948e-95,2.41589969508886e-93,2.41589969508886e-93
"HERC6",11315.3191860085,3.1586090027222,0.152326397714975,20.7357953060272,1.64709839265504e-95,2.59523262529918e-93,2.59523262529918e-93
"MAFF",550.880720079895,2.77772494968679,0.134169049951023,20.7031722345859,3.24305455640246e-95,5.07175009581865e-93,5.07175009581865e-93
"EGR2",624.103785373999,2.46608533208274,0.119280871515213,20.6746086003255,5.86404594150787e-95,9.102736796314e-93,9.102736796314e-93
"CASP7",2865.382059779,1.28376533985689,0.0621958079644611,20.6407052480199,1.18323489492828e-94,1.8232257689792e-92,1.8232257689792e-92
"ZNF687",1232.31831609656,-1.81170389700238,0.0878731984531961,-20.6172522326856,1.92167171860056e-94,2.93945638941557e-92,2.93945638941557e-92
"LOC105602228",375.921237889667,3.3970794628846,0.16536789958515,20.5425567562185,8.97132934334135e-94,1.36234186752943e-91,1.36234186752943e-91
"IL16",345.562111709667,3.41672851787393,0.166449149650575,20.5271611482945,1.23163385345165e-93,1.85684309589444e-91,1.85684309589444e-91
"ZC3H12C",5115.21814952283,1.16576394415694,0.0568245031283294,20.5151630015002,1.57639322188466e-93,2.35963545412964e-91,2.35963545412964e-91
"GLMP",3456.06562655033,1.25337941340345,0.0612023260000716,20.4792774281484,3.29509988951785e-93,4.89731299891746e-91,4.89731299891746e-91
"SERINC5",7344.83799594757,-1.03926401804341,0.0509731311156328,-20.388467321849,2.11673875249315e-92,3.12382938713004e-90,3.12382938713004e-90
"SERTAD2",8766.21312247504,1.21273794046271,0.0595909183930568,20.351053032336,4.5440773011388e-92,6.65913873585068e-90,6.65913873585068e-90
"SH3TC2",2215.7996284425,-1.45584453078679,0.0715436892146126,-20.3490279403908,4.73572312489404e-92,6.89179262536664e-90,6.89179262536664e-90
"TAP1",5606.70696889143,3.19619071750356,0.158132494634337,20.2121058350113,7.66087524963192e-91,1.10718139125025e-88,1.10718139125025e-88
"SGK1",8986.1090205233,-1.02430603651996,0.0506986161778806,-20.2038263317896,9.05978955811806e-91,1.30039006835563e-88,1.30039006835563e-88
"MMP13",809.127501880138,2.69087923131163,0.133301034183887,20.1864842818818,1.28703452401265e-90,1.83476840035436e-88,1.83476840035436e-88
"LOC105606856",676.040278274768,2.61904204438439,0.130086828023032,20.1330302551515,3.79088533544791e-90,5.3676887222734e-88,5.3676887222734e-88
"DNAJB4",10954.8579381516,1.28945167977548,0.0641644727349114,20.0960379601764,7.99257088832642e-90,1.12410950024006e-87,1.12410950024006e-87
"MAT2A",11146.8244415406,-0.918991950883773,0.0458473499673684,-20.044603483906,2.24967094519602e-89,3.14294028850185e-87,3.14294028850185e-87
"ATP1B1",23675.5397696452,0.878159764626504,0.0438469851900204,20.0278254210821,3.15120868859117e-89,4.37329332967659e-87,4.37329332967659e-87
"LOC101120225",473.258977901903,3.01708163888461,0.151634299141629,19.8970922539538,4.31230677318644e-88,5.94530925913783e-86,5.94530925913783e-86
"BTG1",14807.7622818722,1.10425135314972,0.0555672279847216,19.8723491021242,7.06195377664399e-88,9.67256884597068e-86,9.67256884597068e-86
"PDGFRA",3146.34271799605,-1.32724519111961,0.0668046048502956,-19.8675704181451,7.76722769947965e-88,1.05694820565127e-85,1.05694820565127e-85
"PLK2",23773.7988039452,0.795348132355077,0.0400494761655442,19.8591394570933,9.18712273039588e-88,1.24209899314952e-85,1.24209899314952e-85
"AOC2",545.266140422826,2.87563495587796,0.144844392485527,19.8532708552408,1.03255874918913e-87,1.38707058641073e-85,1.38707058641073e-85
"REC8",653.347287514434,2.60931612531977,0.131983557467462,19.7700090480063,5.39662857652561e-87,7.20329607959686e-85,7.20329607959686e-85
"SVEP1",10597.1593117755,-0.901915842420513,0.0457656849644282,-19.707251035826,1.86845119717549e-86,2.47818122076009e-84,2.47818122076009e-84
"MXRA5",14881.830630655,-0.888967848674864,0.0451934112049044,-19.6702976158258,3.87499632784601e-86,5.10719641800886e-84,5.10719641800886e-84
"CREB5",6556.98518822332,1.17381754718152,0.0602121253401726,19.4947037751941,1.21757576103217e-84,1.59471985301188e-82,1.59471985301188e-82
"PPTC7",6172.836813537,1.0196776327617,0.0525006380780356,19.4221950454407,5.01020164554236e-84,6.52135314807365e-82,6.52135314807365e-82
"CX3CL1",1185.47995497927,1.99375468299646,0.102870383533101,19.3812311621733,1.11155603125326e-83,1.43788692536688e-81,1.43788692536688e-81
"CSF1",1104.29321967854,2.13147781138369,0.110036089847461,19.3707156837223,1.36349103511787e-83,1.7529643025724e-81,1.7529643025724e-81
"IRAK2",770.689261504271,2.15202712910147,0.111188507804406,19.3547622105618,1.85850216045269e-83,2.37480312649065e-81,2.37480312649065e-81
"SGMS2",3173.49733432701,1.27474088995406,0.0661272153668066,19.2770991925653,8.3637237681092e-83,1.06224360778483e-80,1.06224360778483e-80
"CCDC6",9803.61666312105,0.948505489040545,0.0492724979984428,19.2502009756136,1.40616395132921e-82,1.77515492554548e-80,1.77515492554548e-80
"IRS1",7292.67790310381,0.994666956299602,0.0517394290576229,19.2245444995504,2.30655519741945e-82,2.89438148006719e-80,2.89438148006719e-80
"TOP1",5786.38726919317,1.01622224425396,0.0528801854346933,19.2174485754969,2.64458218906642e-82,3.29880144964738e-80,3.29880144964738e-80
"SLC25A28",1403.06724462364,1.79207141535328,0.0933688739257612,19.1934564486467,4.19769386549509e-82,5.20514039321391e-80,5.20514039321391e-80
"TAP2",2704.05217146626,1.28341962972826,0.0671657183842909,19.108254338696,2.15559881280579e-81,2.65721933653872e-79,2.65721933653872e-79
"DNAJA1",6465.44061378585,1.06719904531458,0.0560553718771952,19.0383010508355,8.21494257086659e-81,1.00673881002971e-78,1.00673881002971e-78
"THBS1",135105.899811304,0.883513673691318,0.0464230309203942,19.0317964203233,9.30089449156745e-81,1.13319502886795e-78,1.13319502886795e-78
"NEDD9",2305.41728694176,1.26722238298211,0.0666586568960469,19.0106198052913,1.39296912661512e-80,1.68734456747667e-78,1.68734456747667e-78
"PTPN12",5298.16737254223,1.02541326141373,0.0539780288653671,18.9968637789893,1.81044633315341e-80,2.18044329641166e-78,2.18044329641166e-78
"ABCC1",4891.9256994139,-1.03615340247058,0.0545995146321927,-18.9773372428414,2.62570254181328e-80,3.14424128378509e-78,3.14424128378509e-78
"GOSR1",9066.97662266293,1.06643120319886,0.0563000686911098,18.941916555197,5.14882988362966e-80,6.13061812734904e-78,6.13061812734904e-78
"NLRC5",424.979608946589,3.13367510839974,0.165683614665403,18.9136090175735,8.81147774548222e-80,1.04323913917698e-77,1.04323913917698e-77
"ATP8B4",3395.81337652676,1.49091928409667,0.0792218509722372,18.8195461958994,5.22299848994452e-79,6.14905372782457e-77,6.14905372782457e-77
"CDK17",8178.76795456174,0.979648191702585,0.0520957610025013,18.8047582538539,6.90362323848547e-79,8.08225299361461e-77,8.08225299361461e-77
"KDM7A",1349.66522569195,1.59523652534637,0.0850235855056911,18.7622824403187,1.53657404159763e-78,1.78891364531778e-76,1.78891364531778e-76
"CDCA7",1874.31302300952,-1.58819338273722,0.0848282020053119,-18.7224690043267,3.24743673440044e-78,3.75984995613788e-76,3.75984995613788e-76
"NAMPT",5591.05687862614,1.33897862206916,0.0717619420821812,18.6586174122179,1.07476153215421e-77,1.23751113559471e-75,1.23751113559471e-75
"PLK3",2035.95976535398,1.38424411132612,0.0744703822906459,18.5878475274055,4.03030199280089e-77,4.61524636946096e-75,4.61524636946096e-75
"CDON",11546.3720289005,-0.888766473551535,0.0479149929267521,-18.5488177971809,8.33653994928005e-77,9.49459408571265e-75,9.49459408571265e-75
"H3F3B",38363.0537895175,0.803433050844864,0.0434032069247965,18.5109144639231,1.6861378814954e-76,1.90998407808744e-74,1.90998407808744e-74
"RASA2",6429.1821530775,1.09097481603896,0.0589990121056807,18.4914081965436,2.4214765305007e-76,2.72819689103079e-74,2.72819689103079e-74
"B3GNT2",5536.8758358708,1.26471012223922,0.0686148688588861,18.4320125254518,7.27265771648424e-76,8.15004358859058e-74,8.15004358859058e-74
"ATAD1",14376.5931822414,1.2867986490107,0.0699449490939842,18.3973062483989,1.38059522622263e-75,1.5389230617405e-73,1.5389230617405e-73
"ADAMTS6",6173.31580666891,1.15091760079498,0.0627844354978731,18.3312566509253,4.660131864864e-75,5.16707531005767e-73,5.16707531005767e-73
"TICAM1",755.029826921338,2.03823277929202,0.111345037904918,18.305555574309,7.47258718953081e-75,8.24187037598987e-73,8.24187037598987e-73
"HMOX1",5883.77703502318,1.19594691682751,0.0653674837700764,18.2957465677298,8.94670517944792e-75,9.81608134767071e-73,9.81608134767071e-73
"FAM126B",12991.7095004466,0.985498087616223,0.0538955338505256,18.2853386395506,1.08288910879246e-74,1.18192834186744e-72,1.18192834186744e-72
"U2SURP",7318.48934008911,1.08648963473669,0.0594921101918531,18.2627516696402,1.63823033941373e-74,1.77879559547949e-72,1.77879559547949e-72
"LRP2",2958.43829941905,-1.48998284055471,0.0815961082405149,-18.260464532975,1.70831566549318e-74,1.84533314876676e-72,1.84533314876676e-72
"RAP1B",12771.5513740126,0.868605488311871,0.0476488112145911,18.2293212814905,3.02046270971313e-74,3.24599059203837e-72,3.24599059203837e-72
"CDC40",8135.77885582944,0.971231857393574,0.0534561003372368,18.1687749623784,9.12121040184802e-74,9.75224924393506e-72,9.75224924393506e-72
"PCDH7",14218.4231197811,-0.823684877574106,0.0453555058738529,-18.1606369878228,1.05790091059381e-73,1.1253488062134e-71,1.1253488062134e-71
"PLEK",17943.4273747674,0.916269435036328,0.0505495513883618,18.1261635340108,1.981077770999e-73,2.09674069540682e-71,2.09674069540682e-71
"IL15RA",1589.15688075875,1.38197969855735,0.0762940336006689,18.1138633433747,2.47736473831025e-73,2.60882690733817e-71,2.60882690733817e-71
"OAS2",3564.23883854041,4.12469829310005,0.228094565569008,18.0832817424234,4.31612614724833e-73,4.5224369770868e-71,4.5224369770868e-71
"ACSL4",40181.7096570011,0.794160659665307,0.0443290380352367,17.9151340715771,8.98524045052924e-72,9.36789546673088e-70,9.36789546673088e-70
"JADE1",8261.29115569887,-0.8650840865114,0.0483236245098566,-17.9018874367536,1.13992313169132e-71,1.18258560137244e-69,1.18258560137244e-69
"CDV3",25934.6864686843,0.813132892312612,0.0454316275965965,17.8979476485568,1.22348269951351e-71,1.26301987443375e-69,1.26301987443375e-69
"RPIA",715.516875068927,1.92264802110639,0.107615453681284,17.8659101024704,2.17357910445962e-71,2.23281978985567e-69,2.23281978985567e-69
"DOT1L",1502.36801113251,1.43472729895436,0.0806495944890767,17.7896405808796,8.50235080329215e-71,8.69147626506294e-69,8.69147626506294e-69
"EGR1",1975.44084589371,3.53011089344986,0.19934041108467,17.7089576280167,3.57634294764439e-70,3.63814770926388e-68,3.63814770926388e-68
"ATXN3",7854.82992691225,1.2962960680672,0.0732418084510108,17.6988539125744,4.2792728570414e-70,4.33219526532172e-68,4.33219526532172e-68
"DNAJB1",3407.40639184808,1.3954970014725,0.0789743315021154,17.6702603862512,7.10681113106693e-70,7.16011221454994e-68,7.16011221454994e-68
"MAML2",3196.55217778048,1.16406613512602,0.0659211971855077,17.6584495553114,8.76133907061589e-70,8.78481442889122e-68,8.78481442889122e-68
"CSTF3",2983.49645532603,1.22654292179526,0.0694710695034511,17.6554489597188,9.23960360421308e-70,9.22024443475663e-68,9.22024443475663e-68
"FOSB",228.771577707834,4.48948418926276,0.254537677099439,17.6377982246962,1.26286592105691e-69,1.25424731003169e-67,1.25424731003169e-67
"LOC101120093",227.560263478098,5.47802278031521,0.311393325485789,17.5919723769583,2.83824461578149e-69,2.8055780268074e-67,2.8055780268074e-67
"ID3",786.745327198769,-2.29341321444743,0.130933318709318,-17.5158869954177,1.08383406149986e-68,1.06632988698549e-66,1.06632988698549e-66
"PAPOLA",33259.0537987921,0.749659242847813,0.042887510357054,17.4796633473622,2.04704019052751e-68,2.00456888937825e-66,2.00456888937825e-66
"RBM43",1026.24408592599,2.14288906120106,0.122696077072845,17.4650169127153,2.64622815512801e-68,2.57927242878431e-66,2.57927242878431e-66
"MDM4",2366.61902579281,1.23970161214485,0.0712459631576727,17.4003067289763,8.2062332120193e-68,7.96156588847576e-66,7.96156588847576e-66
"PLEKHG4",1954.90655849582,-1.43569752581188,0.0826141165555211,-17.3783559719726,1.20354576605895e-67,1.16228133979407e-65,1.16228133979407e-65
"SH3GLB1",19484.5745215463,0.783195283742535,0.0451116528144446,17.3612633295439,1.62116589079798e-67,1.55840148658543e-65,1.55840148658543e-65
"MBNL2",11380.3083556369,0.971317121962026,0.0559722585482813,17.3535452589281,1.85438480579849e-67,1.77445150640699e-65,1.77445150640699e-65
"PTPRE",3660.46399162349,1.09796898527266,0.0632751473822455,17.3522943951409,1.89521208740784e-67,1.80527565925994e-65,1.80527565925994e-65
"TRANK1",18036.6721503524,2.39747126130683,0.1387788466555,17.2754805151122,7.19714962414946e-67,6.82459129066408e-65,6.82459129066408e-65
"LOC106991667",1232.35871975319,1.69107687893456,0.0980134336172395,17.2535214462389,1.05282377165999e-66,9.93827700851653e-65,9.93827700851653e-65
"KCNJ14",363.056467114435,2.58810308028967,0.150445534873377,17.2029238519306,2.52464364054759e-66,2.3724857457989e-64,2.3724857457989e-64
"LOC101107036",2641.21768559238,-1.09779215597799,0.063936247427283,-17.1701061628077,4.4460604591619e-66,4.1594483474195e-64,4.1594483474195e-64
"HIP1",8185.07224273716,-0.997519842627544,0.0581697089466953,-17.1484413570237,6.45609654292645e-66,6.01306485126963e-64,6.01306485126963e-64
"ABL2",5265.6584246271,0.928189101372525,0.054160215070681,17.1378400207829,7.74757077628253e-66,7.18398642423791e-64,7.18398642423791e-64
"RUNX1",24708.230345665,0.85976148928179,0.0502071666270184,17.1242782065125,9.78151063025696e-66,9.03001483557995e-64,9.03001483557995e-64
"RBBP6",3882.65995344645,1.07310531514042,0.0626981890975359,17.1154116344741,1.13907623662835e-65,1.04695094801683e-63,1.04695094801683e-63
"GSPT1",9435.96574977612,0.798855028161123,0.0466872744112238,17.1107660114139,1.23366352519813e-65,1.12893680498044e-63,1.12893680498044e-63
"MUC1",395.245648714554,3.00463447446431,0.17632741714923,17.0400866923686,4.14117289181077e-65,3.7731486574255e-63,3.7731486574255e-63
"ZDHHC23",2502.6409811354,-1.23341670365917,0.0724860927361265,-17.0159082535904,6.25949645094109e-65,5.67852846865461e-63,5.67852846865461e-63
"LOC101109388",577.62294648555,2.2013195737651,0.12949794225777,16.9988768576978,8.37083786168034e-65,7.56117578574885e-63,7.56117578574885e-63
"TM4SF1",64619.6567393362,0.831392413837126,0.0490343970880682,16.9552898212229,1.75891920387103e-64,1.58197042215971e-62,1.58197042215971e-62
"CXCL16",1608.97857492999,1.33132702839064,0.0787885117497615,16.8974765333687,4.69576732009344e-64,4.20532051110591e-62,4.20532051110591e-62
"CCNJ",1328.08524208081,1.46892569909083,0.0869584513088121,16.8922706991905,5.12904484672861e-64,4.5737984599168e-62,4.5737984599168e-62
"HEXIM1",2272.09022143521,-1.2068859172767,0.0715305391822287,-16.8723167904842,7.19194026398951e-64,6.38619915983746e-62,6.38619915983746e-62
"DUSP2",290.067790954259,3.45843190417514,0.205197016528178,16.8542016969346,9.77186480930848e-64,8.64047252927715e-62,8.64047252927715e-62
"VEGFC",6450.10583495931,0.814392062922776,0.0483860931816322,16.8311183931652,1.44349534238988e-63,1.27100371408077e-61,1.27100371408077e-61
"KCNK12",3356.84237376939,1.28532709378545,0.0764490722895963,16.8128540385226,1.96479598832571e-63,1.72277258290183e-61,1.72277258290183e-61
"LOC105605603",915.995982729059,-1.65680996285502,0.0986352974055,-16.7973332715134,2.55265375898657e-63,2.22889217388844e-61,2.22889217388844e-61
"PPP1R15A",2843.23948368443,1.40736911010806,0.083849707930736,16.7844247146408,3.17289033083937e-63,2.7589663806253e-61,2.7589663806253e-61
"MYH10",25754.7948757874,-0.715086786115586,0.0426670672647166,-16.7596891925807,4.81132750864357e-63,4.16637104426176e-61,4.16637104426176e-61
"UBE2J1",17050.4999077894,0.858303331926548,0.0515142376836529,16.661477884956,2.49775430910684e-62,2.15403042393592e-60,2.15403042393592e-60
"TNS3",12260.3183141379,-0.885195191992191,0.0531540028480607,-16.6534060383467,2.85859291423762e-62,2.45510955371982e-60,2.45510955371982e-60
"EIF2AK2",11027.8436243283,2.28416811999107,0.137264814301254,16.6405945443384,3.54084925683631e-62,3.02865457250048e-60,3.02865457250048e-60
"PPP2R2A",8599.54256451781,0.817022050630629,0.0491154436579638,16.6347280973437,3.90524553109453e-62,3.32676119307386e-60,3.32676119307386e-60
"GPBP1",7397.18646505126,0.844372042710724,0.050820955765221,16.6146431131971,5.45987970799121e-62,4.6322768890957e-60,4.6322768890957e-60
"TCTA",1081.55650978252,-1.63689913502552,0.0990364011953663,-16.5282574413872,2.29688342330285e-61,1.94086649269091e-59,1.94086649269091e-59
"CPTP",1143.05957561896,-1.61454171425864,0.0976998723686122,-16.5255253166261,2.40336737012536e-61,2.02268942202197e-59,2.02268942202197e-59
"LOC106991529",229.906576084535,3.29509145321496,0.19952024578619,16.51507314574,2.85814252872981e-61,2.39580939328247e-59,2.39580939328247e-59
"C4H7orf60",4448.7107026377,0.981319558228959,0.0594939482674474,16.4944433309009,4.02249747985944e-61,3.35838474852328e-59,3.35838474852328e-59
"BHLHE40",1880.1500404514,1.28247604001591,0.0778427785952106,16.4752089167436,5.52972070106771e-61,4.59844551633234e-59,4.59844551633234e-59
"LAMC2",905.790097655571,1.81179412247587,0.11004085617485,16.464740328783,6.57441565543766e-61,5.44559108598227e-59,5.44559108598227e-59
"ARHGEF17",3081.92475033409,-1.15908048917296,0.070445819401289,-16.4535028341476,7.91549944733428e-61,6.53059867788729e-59,6.53059867788729e-59
"LIX1L",4840.03627993842,-1.056690296117,0.0642387033635198,-16.4494337648334,8.46559667540899e-61,6.95706054626944e-59,6.95706054626944e-59
"NCOA7",5315.48339813475,0.934986041288013,0.0569544208963303,16.4163909767408,1.45996256393662e-60,1.19511623007249e-58,1.19511623007249e-58
"RGSL1",225.631256010087,3.33192438954727,0.203278822897111,16.3909075331163,2.22103754726054e-60,1.81105302880902e-58,1.81105302880902e-58
"APPBP2",12438.8261081761,0.77419698144674,0.0473838820045255,16.3388255393004,5.22496732620435e-60,4.24396958480381e-58,4.24396958480381e-58
"PAPD4",3850.97468849986,0.999252314549858,0.0612012925440805,16.327307365774,6.31088331550773e-60,5.10621122624633e-58,5.10621122624633e-58
"RBMS1",5009.11113919732,0.862387821477149,0.0528546360073229,16.316219098693,7.56800937843285e-60,6.09981555901688e-58,6.09981555901688e-58
"TAX1BP3",1675.15619683642,-1.42177169306664,0.0872613928840263,-16.2932500396393,1.10213336104433e-59,8.84915966055365e-58,8.84915966055365e-58
"KITLG",1555.0797449701,1.59758840272016,0.0981849076269898,16.2712217318521,1.57974068441683e-59,1.26355136574959e-57,1.26355136574959e-57
"RGS16",287.786259694001,3.00519612536623,0.184845188551442,16.2579083010857,1.9632678390032e-59,1.56434375795251e-57,1.56434375795251e-57
"SLC6A17",4862.92563257477,-1.11838492538356,0.068806857474702,-16.2539747698076,2.09340888247519e-59,1.66172259625569e-57,1.66172259625569e-57
"FSIP1",16145.804111985,1.11869135115159,0.0688540112422428,16.2472938172883,2.3344388964348e-59,1.84605666089388e-57,1.84605666089388e-57
"KIF5C",5786.97259964287,1.01054017507103,0.0623046460039177,16.2193390041489,3.68135217673744e-59,2.90024121111691e-57,2.90024121111691e-57
"LOC105613002",281.721049161725,3.1177739734149,0.192446219418989,16.2007545943367,4.98120678024191e-59,3.90959435530897e-57,3.90959435530897e-57
"DRAM1",570.171404048719,2.58906570431834,0.159824351994525,16.1994444026091,5.08847253418098e-59,3.9788817323245e-57,3.9788817323245e-57
"INSL6",258.424839041873,3.53844233975128,0.218654486001279,16.1828023950562,6.66887142184802e-59,5.19527395971179e-57,5.19527395971179e-57
"ZFP36",294.203977334857,3.5972935086148,0.222478231076954,16.1691932338788,8.31804633838766e-59,6.45603626175007e-57,6.45603626175007e-57
"ZNFX1",18978.0739943454,2.29362974383693,0.141887824294647,16.1650920735378,8.89049940563452e-59,6.87488212341243e-57,6.87488212341243e-57
"ANKH",6533.77533733076,0.910057325631707,0.0563474683426252,16.1508112502594,1.12077920846445e-58,8.63494451933129e-57,8.63494451933129e-57
"ATP10A",2600.27940699439,1.1174483089864,0.0692586331937697,16.1344262434408,1.46159521761267e-58,1.12194832894839e-56,1.12194832894839e-56
"LOC105608034",265.489643134004,3.58481691840593,0.222632477162419,16.1019495632286,2.4719155505066e-58,1.89056431665753e-56,1.89056431665753e-56
"NT5C3A",1603.27333933516,1.42343542461577,0.0884506602686692,16.0929881166752,2.85708669138896e-58,2.17720395289989e-56,2.17720395289989e-56
"TACSTD2",253.319983473878,3.17550205465328,0.197983968574837,16.0391878065266,6.80383357263846e-58,5.16598320102216e-56,5.16598320102216e-56
"LOC105605177",306.386532224796,3.65242259363744,0.227883262211959,16.0276035992509,8.1983866370244e-58,6.20236066301384e-56,6.20236066301384e-56
