"" "SRR21623193" "SRR21623194" "SRR21623195" "SRR21623196" "SRR21623197" "SRR21623198"
"RNH1" 27.9718733630425 21.2135413219177 23.7908164865814 21.9135957639047 19.3340447139145 18.4205038201378
"LOC106991826" 0 0 0.0320120669922489 0 0 0.0394602466381115
"HRAS" 5.06881442755544 3.30165074856578 4.59988094941882 2.36410873068627 5.87203257562746 2.19488728318284
"LRRC56" 0 0 0 0.0720393218724821 0.140590273196101 0
"LMNTD2" 0 0 0 0.0529585035364693 0 0
"RASSF7" 0.286933547065784 0.71241351735588 0.302386455308354 0.963551382037761 0.547038421969138 0.521838897598633
"PHRF1" 10.3571724535294 9.31327216459935 11.3915975405285 7.58411475664386 7.94518297681894 8.88015278970938
"IRF7" 3.73320907758505 1.85199426524389 4.45192848308527 16.2454480445179 14.6717469412194 10.8478763830532
"CDHR5" 0.272309787961036 0.100163687188249 0.306106803685539 0.720470514134556 0.757105773788876 1.32064808276392
"LOC105604155" 0.742083983566332 0.614161555654265 1.52499590191365 1.13272354786337 0.884238823522848 1.10860793789659
"LOC105604156" 2.3378106335638 3.12149760453019 2.71994053952786 1.82704885892656 2.54050871418635 1.50632294480532
"DEAF1" 11.0533124179026 9.92518640410017 13.24741891014 10.255452651108 10.4074380948642 12.0501686048752
"TMEM80" 7.83899023049882 8.0648006326955 7.62217694424573 6.01580584583683 6.1926896446037 5.73863767704181
"EPS8L2" 0.0430704662502648 0 0.0453900415308001 0.262972560624029 0.35924781391832 0.559508461029142
"TALDO1" 201.802489085048 156.571193831891 222.37163938426 193.943103091641 208.249422970733 190.656188132173
"PDDC1" 10.9362063584286 7.59624179992439 10.0742662903836 6.22522601627183 4.82864991940542 5.83791529113879
"CEND1" 0.637469946322601 0.38469460079443 0.755776256666297 0.152037462075853 0.189896186904122 0.31054037110966
"SLC25A22" 11.8940885308465 9.64227330336541 14.0190152165799 10.5905577180089 13.2401359379949 14.7733810121665
"RPLP2" 251.62550362678 192.421645870627 290.059756397725 276.65843568709 290.992862848336 250.416498659687
"PNPLA2" 14.5733680629992 11.5213598161977 12.4958679869295 12.0809072339555 10.9967155507205 15.327376951348
"CD151" 73.9115647632067 74.6206290119931 87.5113032944292 55.3901814905188 52.789057764314 55.5267975850816
"LOC105604154" 19.9197776286381 19.538907165931 25.6575786359532 15.7659312417727 14.7688447221886 11.8841874191908
"LOC105604152" 10.7901246007307 9.11613759933939 8.19676205697102 18.2544068372412 15.2678048058055 18.0468239936899
"DUSP8" 7.83159799050139 9.45228392308781 14.7529015313382 13.8220672851139 13.9977478562691 15.9599383849599
"LOC106991825" 0 0 0 0 0 0
"KRTAP5.4" 0.283171796239538 0.585894705812436 0 0 0.168708327835322 0.183927676798562
"IFITM10" 0.18128051598549 0.250051490516379 0.191043442657314 1.10683272391221 0.216006912603439 0.235493114758158
"TSPAN4" 20.1998289240974 17.7309238729796 19.4020743062363 15.0213012530942 18.2343497652253 13.8237516715179
"CHID1" 153.11660339546 120.888798705031 159.273709447603 124.790477641557 122.89642994465 129.457114399361
"AP2A2" 99.2384123584652 102.461959146217 104.25220123504 82.6643375496045 80.2198574999738 89.370903142736
"MUC6" 0 0.375664211104419 0.215260217078664 0.207855910593842 0.243388070539086 0.0884481182190267
"SYT8" 0 0 0 0 0 0
"TNNI2" 0 0 0 0 0 0
"LSP1" 7.60403291124794 6.4545941726123 5.89030230369797 3.47213850651077 3.56231630516298 2.44840472706306
"LOC105604151" 0.331538500822581 0.365849339488367 0.768665974375606 0.202425318546975 0.118514569945714 0.1722745189609
"IGF2" 0.114021440230484 0.157276864121122 0.160216140603663 0 0.31701501213234 0.148119967350695
"TH" 0 0 0 0.308883550859221 0 0
"LOC101102683" 0 0 0.369548628283578 0 0 0
"TSPAN32" 0.203441060023796 0 0.214397450677547 0.310534231157734 0 0
"LOC105604146" 1.63356660212206 1.55225956565862 1.1381311477457 0.886574397126174 0.713714955285454 1.01388775315152
"CD81" 282.420255902682 284.587434776166 287.774299698992 236.793706939924 262.173453305574 260.413651965478
"TSSC4" 12.1230168530276 8.07019763784949 17.9418161515342 16.0105709699866 10.3001427069054 13.8997182168782
"KCNQ1" 0 0 0 0 0 0
"CDKN1C" 0 0.0936647723673393 0 0.310949661567309 0.0809122883330606 0.0441057338677487
"SLC22A18" 0 0.152370875613898 0.0388046165716706 0.22481912418964 0.08775035985341 0.0478332043034344
"PHLDA2" 0.977300495324903 0.168506419601892 0.772450020852677 2.42411017752132 1.4556422509979 2.38043581704998
"NAP1L4" 96.6896746543219 96.454402247098 103.599825672774 108.401778754187 109.820561806071 113.351560529832
"CARS" 27.5468361749033 23.8482194922884 26.3683632622644 22.4306685508368 22.4519357175437 23.1470569287508
"OSBPL5" 1.71262104689026 2.0364868337576 4.10760072170699 3.78602467516218 4.71470585275219 3.45225508545991
"LOC101118574" 0.324335747450077 0 0.569671607497848 0.330045966661787 0.128822013906204 0
"NADSYN1" 6.41733026588634 6.27629241196112 5.63578155839076 3.65254798891029 3.71531889677914 3.48529809842075
"DHCR7" 46.5122496814861 41.0606328540911 39.9288209517667 14.9009562917374 18.4653774706795 17.5436785276496
"LOC101118066" 0.550076891603528 0.769751722023093 0.420073534977602 0.170362190895864 0.284978493147304 0.269261799189476
"LOC105604138" 0 0 0 0 0 0
"LOC105604139" 0 0 0 0 0 0
"SHANK2" 0.170516265263272 0.0953528473005985 0.135988795209128 0.161794142500332 0.186706537859518 0.149668767324052
"LOC105604140" 1.61291847715085 2.06906285765698 1.42781753139499 2.85588869341186 2.59455395500794 2.74480058764832
"CTTN" 100.087033837372 100.391902364163 112.143830608586 81.9723910609691 88.1669050236588 92.2302500491349
"PPFIA1" 20.3299005092319 21.1139129870456 21.3131387123154 20.3868963112247 22.1626848973086 21.6391551501949
"LOC101117033" 0 0.200614376345519 0.0766363380287219 0 0.693202699472353 0
"FADD" 11.5691959688481 9.91990718023911 10.544656547492 5.88644097522098 5.89916208958056 6.56672792282504
"LOC105604137" 0.694642837402854 0.513302179945646 0.836632085146399 0.378681772599485 0.354732759700662 0.386733560893163
"ANO1" 8.47163671092872 8.48319118879239 7.60801288592376 7.83331163482903 7.49806141562668 7.10305812137146
"LOC105604187" 0 0 0 0 0 0
"FGF3" 0 0 0 0 0 0
"LOC105604135" 0 0 0 0 0 0
"FGF4" 0 0.700144173445862 0 0 0 0
"FGF19" 0 0 0.261788730558146 0 0 0.107566186186435
"ORAOV1" 10.530135644927 9.75889771739775 10.3169651691113 15.5710016913419 13.1354608766305 14.4272929300784
"CCND1" 364.273701226766 372.724370320948 361.781696552193 448.109134223885 461.44013832954 459.018693703464
"LOC105604131" 0 0 0 0 0 0.188125740748315
"TPCN2" 7.15776290562874 6.52901693205769 7.21880605158493 4.25866267919216 5.31910881073517 5.79895099874525
"MRGPRF" 0.304703618664955 0.210148326196857 0.160556770217252 0 0.0605121916247752 0.39582634596669
"LOC101115243" 0 0 0 0 0 0
"LOC105604186" 0 0 0 0 0 0
"IGHMBP2" 7.33488856987443 6.15511361271087 8.99373745432893 7.98196675898227 10.3350999722568 8.89439379586583
"MRPL21" 14.4417616082164 13.0361572043267 12.4218204974672 9.64426421567854 18.8531556355972 13.1048469718975
"CPT1A" 45.6076500191711 49.9774386265151 49.6943081721489 64.1999342323963 59.7754482367829 62.9534687577988
"LOC105604128" 0.0642513221214394 0.177251689479965 0.406269599575047 0 0.153118824123956 1.33545462546399
"MTL5" 0 0.135529263152509 0 0.179972800636131 0.0936615339201902 0.153166253501241
"GAL" 0.191903759833411 1.05881916589166 0 0 0 0.498586556765855
"PPP6R3" 39.6234463570099 41.1064682594803 38.5658114823467 43.9770152599782 43.7149379753347 44.038494636444
"LRP5" 1.23062491269523 0.887911297917169 1.55628078613791 1.21375912282801 1.3084491833942 1.3035128023167
"LOC105604125" 0 0 0 0.274259436013644 0.214095347005178 0
"C21H11orf24" 13.6617737174764 14.1244611088414 18.304264475236 13.8495412338351 17.5144317900521 17.915758107444
"KMT5B" 10.1753419474525 10.8480693195569 8.73087311140564 13.7480877915841 14.6355019884492 15.4526366662829
"CHKA" 106.405719260008 114.777733351781 104.207412273514 121.933047617869 126.251909136961 125.480511585071
"TCIRG1" 15.1615111828024 12.6292272327272 15.7317294962575 11.5247987929277 11.2003584312894 10.3494391494917
"NDUFS8" 38.9625447033602 29.6539936640551 37.9934283143841 32.2696301196939 30.5452028526553 33.3007165094635
"LOC101112687" 1.78249069229879 1.60010652794205 2.02757366120137 0.950123965900111 1.44967849930067 1.76422935470995
"UNC93B1" 14.1605369657821 10.5915719755071 11.3500072808589 13.9278263195632 13.1598710409286 14.7032832750772
"LOC101112177" 0 0.468323861836697 0 0 0 0
"LOC101111922" 0.592721856937695 0.891903405663518 0.0567857366709638 0.246746148642849 0.19261762907313 0.209993860293899
"TBX10" 0.0858858620574232 0.236935422485909 0 0.131096938534441 0.102338300387416 0
"NUDT8" 1.86938459680418 0.611861325108743 1.06850764432555 0.967269546490069 1.32139060144426 1.72871350159547
"LOC101121557" 0.054696707409415 0.603572563315398 0.172927254129465 0.0834895373640674 0.260697997969667 0.426323742234597
"NDUFV1" 74.4566419924097 71.75362898563 80.2723173580744 68.8915247010834 74.4274518738574 67.9540131911058
"GSTP1" 42.2028714463574 38.9498194751439 42.5349633175649 36.5430486624983 39.7727013682522 38.3268159257193
"CABP2" 0 0 0.117824149656493 0.170657027915979 0.932540856173436 0
"CDK2AP2" 28.1665911542772 23.1261494119195 30.0368880940979 21.7527818572341 27.768749920812 32.7784636033321
"PITPNM1" 17.747288219686 17.4498022736379 21.1968180382792 13.1975059677544 13.4628078828557 13.9510367779884
"AIP" 58.3900738901515 41.6169613586701 56.7185269791347 52.5552041633838 50.5425964735039 48.1855142505155
"TMEM134" 11.9488099048816 8.24086833151909 11.0812392351135 10.5055309388277 8.14398943563247 9.4374641846584
"CABP4" 0 0.154047122870377 0 0 0 0
"GPR152" 0 0 0.0348824023110844 0 0.0788809071130914 0
"CORO1B" 29.2413354046159 28.8152221581227 31.5825770321824 18.1828992441111 21.9037839637993 22.6743568201927
"PTPRCAP" 2.76335915485044 2.45752611023261 2.49068098593346 4.49551686574657 4.20254136555114 4.34548899439123
"RPS6KB2" 22.5296697410738 22.6830334554975 24.9317278733369 20.0265523262244 21.0448839998438 21.2467121315139
"CARNS1" 0.106760201047776 0.212710312100869 0.100008719689737 0.181066348852196 0.0565383832941929 0.246555072240372
"TBC1D10C" 0.298689485698784 0.309000738556467 0.196734696373843 0.341941702128082 0.0889767348715893 0.339511956547253
"PPP1CA" 180.192832889577 205.592335502567 195.208189707243 146.987385735541 149.001568313852 145.252153182832
"RAD9A" 10.2365083728322 10.944974549094 12.6070434116342 8.92202273272907 7.18132766722172 8.06521765341187
"CLCF1" 10.1383980880696 7.6042756600217 8.38153005854072 6.95882374714909 5.65696424964949 7.1903623238658
"POLD4" 12.8852152794763 10.9814090667393 11.8817589902917 8.14821551964381 8.60894277248156 8.5486349183288
"SSH3" 8.75570932214185 9.08878024935222 9.0742482730167 6.9040060996504 6.99966954636621 8.03733596507933
"LOC106991824" 15.4816515165256 21.354804824542 19.3045061963386 13.7999749395806 11.4767817127135 13.6635353196119
"LOC101108527" 6.95755749825929 4.87120037599924 6.4435005373931 3.2182052200978 6.78302080698648 4.51912020844317
"ADRBK1" 32.5562293826096 31.4861534435605 34.0969617313787 34.132136001536 37.4059784699149 37.9783943433885
"KDM2A" 54.2870894752531 57.798637500619 53.4677531603801 44.9029947470924 49.2209241070811 52.5578792170931
"LOC105604121" 0.0797463385325014 0 0 0 0.0950226795427538 0
"RHOD" 22.2691836849528 29.6038509258681 23.5185379361109 27.3239621927438 30.2692567895183 29.7924123853072
"SYT12" 0.973662135328425 1.30768977372523 1.24211990985674 0.977767423950713 0.793806321934898 1.66426229511066
"C21H11orf86" 0 0 0 0 0 0
"LOC105604120" 1.77064690032339 2.44236339574138 1.37728993543645 0.611332027742208 1.05491748015633 0.465509645452174
"LRFN4" 2.20358950569188 0.524060010064268 1.68163988446857 1.04386918572559 0.724334557233088 0.98709688820785
"PC" 4.61322339248881 3.98947691972503 4.59272672253911 2.35720982326024 2.79915107063267 2.84765426895904
"RCE1" 19.0406042444469 19.9750340921711 19.2191555107532 11.6905853779289 14.519572891121 15.381999379486
"C21H11orf80" 5.9262748950306 6.47827504326731 5.4023026049739 5.02048468464556 4.09568273284278 4.40741929897639
"LOC101106728" 3.63483892225445 3.43359351986856 3.79428551308536 2.65579750825023 2.22714746475224 2.93157558097039
"LOC106991842" 18.4200690813129 14.192967859898 14.353327248335 7.85300321762146 9.85226099114326 8.8613608250174
"RBM4B" 25.5239903689982 24.8562271502111 24.3793220256083 13.2866677987687 11.4832650560797 13.5357563067752
"RBM4" 52.5998127379229 58.301122834853 54.6506298659547 43.9616938961557 43.8305742856073 50.3549814524023
"RBM14" 30.3739130144008 33.3081921447311 31.8004971073593 24.3522876286889 25.3110179973651 28.2859676542582
"CCS" 19.9607776942265 22.9717633045816 20.8678221979527 13.9874465109784 13.2452590365625 16.4068829402937
"CCDC87" 2.49165365590154 2.94590816316632 2.95094686554355 0.724434695407709 0.763446591529685 0.770664704678406
"LOC105604118" 0.15017320850869 0.207143246581616 0.237391260106721 0 0 0
"CTSF" 94.288647016034 88.8926502935191 92.925130872435 68.6757833041025 70.2983753268573 73.3949431168778
"ACTN3" 0.357934665545561 0.846379793285796 0.718497836723276 1.04067549595506 0.812383284472301 1.43921245419694
"ZDHHC24" 9.4767463830158 8.51081903248495 10.5619181998322 3.12202648786519 3.81820143701981 6.02255057756258
"BBS1" 32.566511518805 29.8885075723107 29.0161275847756 12.8262380359238 14.5105820113604 14.7945086212773
"DPP3" 53.0462535227399 55.4198627431795 56.3099201856076 50.6336998206599 53.9226270279345 51.6360114162678
"PELI3" 0.128259114279058 0.132686830090814 0.101374915876275 0 0 0.0416538674240583
"LOC106990260" 1.16686309140085 0.804763417753864 1.22970491825397 2.67166519565016 0.695194661252446 1.51581775016746
"LOC106991823" 3.18484984947056 2.74566342527789 1.25863915162466 1.21534573606046 2.84620873077472 1.5514840501714
"MRPL11" 17.7593454643412 13.392588305623 20.7233564916408 20.9172624942731 20.4291283445286 17.2428856907669
"NPAS4" 0.127055180165049 0.35051022450356 0.133897782087729 0.1292920995809 0.20185877523225 0
"SLC29A2" 13.0150114040864 14.5414559100294 15.2246928148444 6.82073840974959 8.83966750038687 9.35531621705915
"TRNAS-GCU" 0.390450342122593 1.66957456744782 1.93394746566942 3.15873031208792 3.7684898291123 1.3694830365936
"B4GAT1" 18.1905969073475 18.5458334201575 20.2418873021439 15.3059505783074 13.4628682312661 15.3378487208096
"BRMS1" 7.83536487634853 6.20739883748131 7.51105092283661 3.31252817912519 3.94684097736256 5.90534489393546
"RIN1" 16.9674794314791 14.2079812187573 18.8290395172765 5.17986209796854 6.81546970170453 6.65144266489143
"CD248" 0.301148291165453 0.373853311243711 0.317366739507849 0.0459675411888784 0.107651027343155 0.117362335447555
"TMEM151A" 5.61672418381271 5.53802563422341 6.7303665290257 5.96963878962486 7.58502961961583 8.64761601734877
"YIF1A" 98.855248463986 97.3618208643522 100.406629609262 69.2120715965355 60.2085090573129 73.2115303602579
"CNIH2" 1.58733188126598 2.08998260730108 1.74885539546994 3.96477393640194 4.64253662908883 4.12405852710805
"RAB1B" 155.403276572848 143.124486255678 155.695912740249 139.541098302064 150.83500572651 155.261518858991
"KLC2" 9.22682435376037 7.44187950083454 6.66041260387928 8.16799333351265 6.92721517555149 7.78097857699842
"PACS1" 37.1097013898462 40.6029685563573 39.4559437468856 32.7520169531268 32.9345542047458 36.429435614731
"SF3B2" 46.686328980175 46.129484768034 47.035885725739 45.0787782798891 51.4858648911796 46.7441711211118
"GAL3ST3" 0 0 0 0 0 0
"CATSPER1" 0.140362376704977 0.532429029236397 0.166411847734681 0.455282039908582 0.376313459910588 0.638183898964384
"CST6" 1.66421457298154 0.459110933407122 1.40307315263076 1.27013591268614 2.77621999149337 2.91857040585521
"BANF1" 152.729993800358 154.354035168883 147.548078807303 177.843390996891 167.678818704337 213.329056898567
"EIF1AD" 22.348794497736 21.5163096807182 24.4271529272419 25.4834488918016 24.036017575225 26.0212262441196
"SART1" 4.62665527627928 4.61721001249119 4.66295156609097 5.15347356955144 5.71925067821725 5.07312057716647
"TSGA10IP" 0.396551128718259 0.36465842366972 0.278605020541916 0.453974359417116 0.374074471045017 0.493676972344577
"DRAP1" 24.1596733432378 22.4302481195471 21.7273663617128 25.5306037918422 34.7390522145759 33.1199241030582
"C21H11orf68" 51.5767028330605 47.5791075958696 52.2160775056663 29.5226755565751 31.7812878504866 31.9699743671682
"FOSL1" 10.4531958682188 13.8733533881434 14.9486378305178 42.8129795106256 44.522242706812 50.9784121451157
"CCDC85B" 14.4941256588398 9.95617861322097 15.826809974271 39.8053603462005 41.8934507562999 43.1773385178147
"FIBP" 165.636967023766 185.453066829043 192.923813022811 157.007151272554 152.199892125101 153.195177600615
"CTSW" 2.8773012130255 2.74765882020905 2.06038131470533 13.4573484527989 13.4501978719932 16.4845180330711
"LOC105604116" 3.07527337867241 4.46997583046869 4.11210120221345 12.8205119421232 15.5637553967038 21.1775046001408
"EFEMP2" 30.7828044400935 34.6812570086777 32.9386881641809 26.1627499233873 20.42344688253 28.6509314044687
"MUS81" 6.36078388249036 4.93307419639762 6.07070104146089 2.37854843034984 3.77441369179234 4.04853789639592
"CFL1" 1024.56703229387 917.40265169452 1154.36906465514 1119.73873143721 1180.55197822563 1076.65294878593
"SNX32" 3.47052912651417 4.35604929687639 4.17745026264275 3.28893586463867 3.97855894762782 4.76480560126358
